id,filename,format,sample_rate,baud_rate,sps,modulation,fec_type,interleaver_depth,cfo_hz,snr_db,payload_type,payload_len_bytes,payload_ascii,payload_hex
WAV_084,capture_084.wav,wav,200000.0,50000.0,4.0,8PSK,NONE,1,105.45,31.68,PLAINTEXT,90,GROUND_STATION_TELEMETRY_LINK_SYNC: FRAME_SEQ_10482_RSSI_NEG72DBM_SNR_24DB_LOCK_OK_WAV_084,47524f554e445f53544154494f4e5f54454c454d455452595f4c494e4b5f53594e433a204652414d455f5345515f31303438325f525353495f4e4547373244424d5f534e525f323444425f4c4f434b5f4f4b5f5741565f303834
WAV_085,capture_085.wav,wav,200000.0,50000.0,4.0,16-QAM,CONV,1,-243.0,21.47,ENCRYPTED,64,,81acc5a18a9c4ab25f10ddb97c2894933392f08ad5137a36340d431891b43ce5043cacaa9037142a09c746a46d729046ba5d48667987a3c5f469244004963dd4
WAV_086,capture_086.wav,wav,200000.0,50000.0,4.0,BPSK,"RS(255,223)",4,-550.26,33.61,PLAINTEXT,219,UHF_SATCOM_DAMA_CHANNEL_BURST: TIME_SLOT_08_BURST_ID_7781_MODULATION_LOCKED_CRC32_OKUHF_SATCOM_DAMA_CHANNEL_BURST: TIME_SLOT_08_BURST_ID_7781_MODULATION_LOCKED_CRC32_OKUHF_SATCOM_DAMA_CHANNEL_BURST: TIME_SLOT_08_BURST_I,5548465f534154434f4d5f44414d415f4348414e4e454c5f42555253543a2054494d455f534c4f545f30385f42555253545f49445f373738315f4d4f44554c4154494f4e5f4c4f434b45445f43524333325f4f4b5548465f534154434f4d5f44414d415f4348414e4e454c5f42555253543a2054494d455f534c4f545f30385f42555253545f49445f373738315f4d4f44554c4154494f4e5f4c4f434b45445f43524333325f4f4b5548465f534154434f4d5f44414d415f4348414e4e454c5f42555253543a2054494d455f534c4f545f30385f42555253545f49
WAV_087,capture_087.wav,wav,200000.0,50000.0,4.0,QPSK,"CONV+RS(255,223)",8,-560.39,26.11,PLAINTEXT,245,TACTICAL_SITREP_UNIT_ALPHA_7: SECTOR_BRAVO_RECON_COMPLETED_STATUS_GREEN_ALL_SYSTEMS_GOTACTICAL_SITREP_UNIT_ALPHA_7: SECTOR_BRAVO_RECON_COMPLETED_STATUS_GREEN_ALL_SYSTEMS_GOTACTICAL_SITREP_UNIT_ALPHA_7: SECTOR_BRAVO_RECON_COMPLETED_STATUS_GREEN_A,544143544943414c5f5349545245505f554e49545f414c5048415f373a20534543544f525f425241564f5f5245434f4e5f434f4d504c455445445f5354415455535f475245454e5f414c4c5f53595354454d535f474f544143544943414c5f5349545245505f554e49545f414c5048415f373a20534543544f525f425241564f5f5245434f4e5f434f4d504c455445445f5354415455535f475245454e5f414c4c5f53595354454d535f474f544143544943414c5f5349545245505f554e49545f414c5048415f373a20534543544f525f425241564f5f5245434f4e5f434f4d504c455445445f5354415455535f475245454e5f41
WAV_088,capture_088.wav,wav,200000.0,50000.0,4.0,8PSK,LDPC,1,242.5,27.32,PLAINTEXT,95,ACARS_AERODROME_FLIGHT_IX204: POSITION_LAT_28.6139_LON_77.2090_ALT_34000FT_SPEED_480KTS_WAV_088,41434152535f4145524f44524f4d455f464c494748545f49583230343a20504f534954494f4e5f4c41545f32382e363133395f4c4f4e5f37372e323039305f414c545f333430303046545f53504545445f3438304b54535f5741565f303838
WAV_089,capture_089.wav,wav,200000.0,50000.0,4.0,16-QAM,NONE,1,-197.26,21.47,PLAINTEXT,93,COSPAS_SARSAT_EMERGENCY_LOCATOR_HEX_A3F982B001: LAT_12.9716_LON_77.5946_STATUS_ACTIVE_WAV_089,434f535041535f5341525341545f454d455247454e43595f4c4f4341544f525f4845585f413346393832423030313a204c41545f31322e393731365f4c4f4e5f37372e353934365f5354415455535f4143544956455f5741565f303839
WAV_090,capture_090.wav,wav,200000.0,50000.0,4.0,2-FSK,CONV,1,486.16,29.0,ENCRYPTED,64,,cf53053d681c4d4786cd4f0f122a83737051f2f8386711ccce94a3617fc6020c1403b0ce6fc9824cfd57ce9e1ca2eda42ca61c0b722fd482c363fec0e43fe704
WAV_091,capture_091.wav,wav,200000.0,50000.0,4.0,4-FSK,"RS(255,223)",8,-560.49,33.79,PLAINTEXT,219,WEATHER_OBSERVATION_METAR_VEGT: WIND_120_10KT_VIS_9999_SKC_TEMP_28_DP_22_QNH_1012_NOSIGWEATHER_OBSERVATION_METAR_VEGT: WIND_120_10KT_VIS_9999_SKC_TEMP_28_DP_22_QNH_1012_NOSIGWEATHER_OBSERVATION_METAR_VEGT: WIND_120_10KT,574541544845525f4f42534552564154494f4e5f4d455441525f564547543a2057494e445f3132305f31304b545f5649535f393939395f534b435f54454d505f32385f44505f32325f514e485f313031325f4e4f534947574541544845525f4f42534552564154494f4e5f4d455441525f564547543a2057494e445f3132305f31304b545f5649535f393939395f534b435f54454d505f32385f44505f32325f514e485f313031325f4e4f534947574541544845525f4f42534552564154494f4e5f4d455441525f564547543a2057494e445f3132305f31304b54
WAV_092,capture_092.wav,wav,200000.0,50000.0,4.0,2-FSK,"CONV+RS(255,223)",16,234.63,25.98,PLAINTEXT,245,TELEMETRY_SUBSYSTEM_HK_PACKET_99: BATTERY_V_28_4_SOLAR_PWR_145W_CPU_TEMP_42C_BUS_OKTELEMETRY_SUBSYSTEM_HK_PACKET_99: BATTERY_V_28_4_SOLAR_PWR_145W_CPU_TEMP_42C_BUS_OKTELEMETRY_SUBSYSTEM_HK_PACKET_99: BATTERY_V_28_4_SOLAR_PWR_145W_CPU_TEMP_42C_BU,54454c454d455452595f53554253595354454d5f484b5f5041434b45545f39393a20424154544552595f565f32385f345f534f4c41525f5057525f313435575f4350555f54454d505f3432435f4255535f4f4b54454c454d455452595f53554253595354454d5f484b5f5041434b45545f39393a20424154544552595f565f32385f345f534f4c41525f5057525f313435575f4350555f54454d505f3432435f4255535f4f4b54454c454d455452595f53554253595354454d5f484b5f5041434b45545f39393a20424154544552595f565f32385f345f534f4c41525f5057525f313435575f4350555f54454d505f3432435f4255
WAV_093,capture_093.wav,wav,200000.0,50000.0,4.0,4-FSK,LDPC,1,120.3,21.95,PLAINTEXT,91,RADAR_TRACK_REPORT_AZ_045_EL_12_RNG_85KM: DOPPLER_FREQ_SHIFT_320HZ_CONFIRM_FRIENDLY_WAV_093,52414441525f545241434b5f5245504f52545f415a5f3034355f454c5f31325f524e475f38354b4d3a20444f50504c45525f465245515f53484946545f333230485a5f434f4e4649524d5f465249454e444c595f5741565f303933
WAV_094,capture_094.wav,wav,200000.0,50000.0,4.0,BPSK,NONE,1,518.1,22.3,PLAINTEXT,90,GROUND_STATION_TELEMETRY_LINK_SYNC: FRAME_SEQ_10482_RSSI_NEG72DBM_SNR_24DB_LOCK_OK_WAV_094,47524f554e445f53544154494f4e5f54454c454d455452595f4c494e4b5f53594e433a204652414d455f5345515f31303438325f525353495f4e4547373244424d5f534e525f323444425f4c4f434b5f4f4b5f5741565f303934
WAV_095,capture_095.wav,wav,200000.0,50000.0,4.0,QPSK,CONV,1,-379.95,31.79,ENCRYPTED,64,,358f2dcd3547a433c34a966bf2efa91c3adf989871946bef12ba24d4463ad85cc348a942a876e5320a40e6e108e1348b15e65c37a4a4377d79d4336668b23f35
WAV_096,capture_096.wav,wav,200000.0,50000.0,4.0,8PSK,"RS(255,223)",16,-67.4,31.07,PLAINTEXT,219,UHF_SATCOM_DAMA_CHANNEL_BURST: TIME_SLOT_08_BURST_ID_7781_MODULATION_LOCKED_CRC32_OKUHF_SATCOM_DAMA_CHANNEL_BURST: TIME_SLOT_08_BURST_ID_7781_MODULATION_LOCKED_CRC32_OKUHF_SATCOM_DAMA_CHANNEL_BURST: TIME_SLOT_08_BURST_I,5548465f534154434f4d5f44414d415f4348414e4e454c5f42555253543a2054494d455f534c4f545f30385f42555253545f49445f373738315f4d4f44554c4154494f4e5f4c4f434b45445f43524333325f4f4b5548465f534154434f4d5f44414d415f4348414e4e454c5f42555253543a2054494d455f534c4f545f30385f42555253545f49445f373738315f4d4f44554c4154494f4e5f4c4f434b45445f43524333325f4f4b5548465f534154434f4d5f44414d415f4348414e4e454c5f42555253543a2054494d455f534c4f545f30385f42555253545f49
WAV_097,capture_097.wav,wav,200000.0,50000.0,4.0,16-QAM,"CONV+RS(255,223)",1,-516.2,31.15,PLAINTEXT,245,TACTICAL_SITREP_UNIT_ALPHA_7: SECTOR_BRAVO_RECON_COMPLETED_STATUS_GREEN_ALL_SYSTEMS_GOTACTICAL_SITREP_UNIT_ALPHA_7: SECTOR_BRAVO_RECON_COMPLETED_STATUS_GREEN_ALL_SYSTEMS_GOTACTICAL_SITREP_UNIT_ALPHA_7: SECTOR_BRAVO_RECON_COMPLETED_STATUS_GREEN_A,544143544943414c5f5349545245505f554e49545f414c5048415f373a20534543544f525f425241564f5f5245434f4e5f434f4d504c455445445f5354415455535f475245454e5f414c4c5f53595354454d535f474f544143544943414c5f5349545245505f554e49545f414c5048415f373a20534543544f525f425241564f5f5245434f4e5f434f4d504c455445445f5354415455535f475245454e5f414c4c5f53595354454d535f474f544143544943414c5f5349545245505f554e49545f414c5048415f373a20534543544f525f425241564f5f5245434f4e5f434f4d504c455445445f5354415455535f475245454e5f41
WAV_098,capture_098.wav,wav,200000.0,50000.0,4.0,BPSK,LDPC,1,197.81,31.98,PLAINTEXT,95,ACARS_AERODROME_FLIGHT_IX204: POSITION_LAT_28.6139_LON_77.2090_ALT_34000FT_SPEED_480KTS_WAV_098,41434152535f4145524f44524f4d455f464c494748545f49583230343a20504f534954494f4e5f4c41545f32382e363133395f4c4f4e5f37372e323039305f414c545f333430303046545f53504545445f3438304b54535f5741565f303938
WAV_099,capture_099.wav,wav,200000.0,50000.0,4.0,QPSK,NONE,1,-281.06,20.86,PLAINTEXT,93,COSPAS_SARSAT_EMERGENCY_LOCATOR_HEX_A3F982B001: LAT_12.9716_LON_77.5946_STATUS_ACTIVE_WAV_099,434f535041535f5341525341545f454d455247454e43595f4c4f4341544f525f4845585f413346393832423030313a204c41545f31322e393731365f4c4f4e5f37372e353934365f5354415455535f4143544956455f5741565f303939
WAV_100,capture_100.wav,wav,200000.0,50000.0,4.0,8PSK,CONV,1,23.74,24.47,ENCRYPTED,64,,c2026c9dc48c6e9b6d26580b196a3a671ff0d0de3088cec15b77ea3daa5261e3c28ef10d073d044d64de562cfc3c3930698c5906a9d612c2b036602787dfc120
